isolate_number,isolate_id,species,run,rep,dose,a,b,fungicide
27,17PR009B.2,Pythium acanthophoron,2,2,0.1,10.16,10.18,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,0.1,10.52,11.3,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,0.5,6.47,5.46,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,2,0.5,6.69,5.2,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,0.5,4.48,5.47,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,1,5.56,5.55,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,2,1,5.87,5.68,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,1,5.54,4.98,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,1,10,5.03,5.04,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,2,10,4.05,4.45,Mefenoxam
27,17PR009B.2,Pythium acanthophoron,2,3,10,4.59,3.83,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,0,47.02,46.86,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,0,45.34,46.28,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,0,47.84,47.61,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,0.01,46.17,46.16,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,0.01,46.15,46.16,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,0.01,48.32,48.24,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,0.1,29.21,31.54,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,0.1,28.97,29.34,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,0.1,29.92,30.64,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,0.5,25.01,25,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,0.5,22.41,25.4,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,0.5,25.16,25.6,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,1,14.78,17.78,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,1,16.6,15.16,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,1,15.36,17.07,Mefenoxam
28,16PR010.1,Pythium irregulare,1,1,10,13.25,14.47,Mefenoxam
28,16PR010.1,Pythium irregulare,1,2,10,12.9,12.6,Mefenoxam
28,16PR010.1,Pythium irregulare,1,3,10,10.63,11.96,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,0,43.63,45.72,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,0,43.62,43.58,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,0,44.36,45.66,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,0.01,45.1,45.59,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,0.01,45.09,45.26,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,0.01,45.41,46.12,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,0.1,31.53,32.27,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,0.1,32.97,31.17,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,0.1,32.02,34.69,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,0.5,25.61,25.6,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,0.5,26.76,24.55,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,0.5,27.24,24.97,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,1,17.43,14.83,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,1,19.93,21.31,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,1,20.35,19.74,Mefenoxam
28,16PR010.1,Pythium irregulare,2,1,10,11.8,12.4,Mefenoxam
28,16PR010.1,Pythium irregulare,2,2,10,15.49,16.64,Mefenoxam
28,16PR010.1,Pythium irregulare,2,3,10,14.4,14.58,Mefenoxam
